# pair_index, img_from, img_to, component_id, start_x, start_y, end_x, end_y, centroid_x, centroid_y, unit_dir_x, unit_dir_y, length_px, angle_rad, size_pixels
387, generated387.png, generated388.png, 1, 525.112, 348.593, 506.172, 343.375, 516.000, 346.082, -0.964079, -0.265614, 19.646, -2.872751, 73
388, generated388.png, generated389.png, 1, 418.967, 180.184, 389.997, 175.015, 403.012, 177.337, -0.984455, -0.175639, 29.427, -2.965037, 86
389, generated389.png, generated390.png, 1, 488.623, 247.130, 483.647, 270.926, 485.890, 260.200, -0.204701, 0.978825, 24.311, 1.776955, 100
390, generated390.png, generated391.png, 1, 380.468, 325.928, 376.287, 356.904, 378.246, 342.387, -0.133786, 0.991010, 31.256, 1.704984, 142
391, generated391.png, generated392.png, 1, 416.045, 113.361, 401.031, 115.249, 408.370, 114.326, -0.992185, 0.124773, 15.132, 3.016494, 46
392, generated392.png, generated393.png, 1, 532.336, 353.912, 529.807, 373.106, 531.071, 363.509, -0.130617, 0.991433, 19.360, 1.701787, 112
393, generated393.png, generated394.png, 1, 284.988, 221.865, 261.996, 223.953, 272.733, 222.978, -0.995901, 0.090450, 23.087, 3.051018, 45
394, generated394.png, generated395.png, 1, 711.222, 69.998, 711.447, 92.006, 711.342, 81.795, 0.010246, 0.999948, 22.009, 1.560551, 73
395, generated395.png, generated396.png, 1, 651.046, 314.328, 628.018, 312.741, 639.707, 313.547, -0.997632, -0.068776, 23.083, -3.072762, 150
396, generated396.png, generated397.png, 1, 435.002, 116.008, 410.934, 120.657, 422.067, 118.507, -0.981855, 0.189632, 24.513, 2.950806, 75
397, generated397.png, generated398.png, 1, 321.072, 163.087, 292.001, 165.019, 306.083, 164.083, -0.997799, 0.066312, 29.135, 3.075232, 108
398, generated398.png, generated399.png, 1, 277.180, 305.934, 278.697, 333.073, 277.897, 318.752, 0.055835, 0.998440, 27.181, 1.514932, 145
399, generated399.png, generated400.png, 1, 678.511, 383.876, 673.311, 404.333, 675.656, 395.107, -0.246353, 0.969180, 21.108, 1.819712, 131
