# pair_index, img_from, img_to, component_id, start_x, start_y, end_x, end_y, centroid_x, centroid_y, unit_dir_x, unit_dir_y, length_px, angle_rad, size_pixels
53, generated53.png, generated54.png, 1, 420.982, 287.959, 345.703, 321.575, 382.297, 305.234, -0.913094, 0.407749, 82.443, 2.721605, 1793
54, generated54.png, generated55.png, 1, 385.237, 107.799, 237.985, 111.366, 323.582, 109.293, -0.999707, 0.024216, 147.296, 3.117374, 3062
55, generated55.png, generated56.png, 1, 619.765, 242.979, 556.548, 289.740, 589.997, 264.998, -0.803961, 0.594682, 78.633, 2.504722, 1400
56, generated56.png, generated57.png, 1, 558.832, 207.879, 427.248, 156.269, 498.324, 184.147, -0.930952, -0.365143, 141.343, -2.767807, 3921
57, generated57.png, generated58.png, 1, 272.600, 128.300, -3.987, 173.723, 109.976, 155.007, -0.986781, 0.162057, 280.292, 2.978818, 8754
58, generated58.png, generated59.png, 1, 616.300, 184.644, 610.273, 247.315, 613.373, 215.081, -0.095728, 0.995408, 62.960, 1.666671, 1910
60, generated60.png, generated61.png, 1, 345.698, 252.790, 304.046, 263.186, 324.876, 257.987, -0.970238, 0.242154, 42.929, 2.897008, 555
61, generated61.png, generated62.png, 1, 559.209, 61.354, 479.800, 25.061, 521.342, 44.047, -0.909511, -0.415681, 87.310, -2.712902, 2213
62, generated62.png, generated63.png, 1, 315.451, 15.869, 197.796, 40.170, 249.805, 29.427, -0.979329, 0.202274, 120.139, 2.937913, 6388
63, generated63.png, generated64.png, 1, 653.105, 247.243, 516.746, 306.048, 586.576, 275.934, -0.918253, 0.395995, 148.499, 2.734442, 3239
64, generated64.png, generated65.png, 1, 117.129, 28.856, 54.446, 76.586, 82.312, 55.367, -0.795604, 0.605816, 78.786, 2.490801, 1561
65, generated65.png, generated66.png, 1, 693.117, 336.434, 614.179, 357.667, 654.631, 346.786, -0.965673, 0.259761, 81.743, 2.878818, 1093
66, generated66.png, generated67.png, 1, 399.702, 96.763, 373.490, 81.900, 386.435, 89.240, -0.869886, -0.493253, 30.132, -2.625768, 529
67, generated67.png, generated68.png, 1, 101.063, 85.913, 51.956, 86.971, 76.827, 86.435, -0.999768, 0.021551, 49.118, 3.120040, 1080
68, generated68.png, generated69.png, 1, 191.463, 325.134, 136.618, 347.514, 163.948, 336.362, -0.925884, 0.377807, 59.235, 2.754166, 1036
70, generated70.png, generated71.png, 1, 229.871, 266.088, 109.599, 283.087, 165.839, 275.138, -0.990159, 0.139945, 121.468, 3.001186, 4380
71, generated71.png, generated72.png, 1, 405.006, 34.997, 419.033, 62.530, 412.328, 49.369, 0.453946, 0.891029, 30.901, 1.099607, 463
72, generated72.png, generated73.png, 1, 246.502, 179.797, 197.739, 188.548, 222.204, 184.158, -0.984277, 0.176630, 49.542, 2.964031, 970
73, generated73.png, generated74.png, 1, 348.164, 257.488, 276.209, 292.581, 318.948, 271.737, -0.898803, 0.438352, 80.056, 2.687828, 1573
74, generated74.png, generated75.png, 1, 150.109, 223.581, 171.796, 255.810, 161.537, 240.564, 0.558258, 0.829667, 38.846, 0.978512, 846
75, generated75.png, generated76.png, 1, 404.657, 336.094, 357.762, 364.268, 382.019, 349.695, -0.857198, 0.514987, 54.708, 2.600600, 885
76, generated76.png, generated77.png, 1, 460.909, 71.155, 383.426, 25.576, 421.006, 47.682, -0.861933, -0.507022, 89.895, -2.609866, 1263
77, generated77.png, generated78.png, 1, 234.112, 255.388, 176.164, 202.819, 206.007, 229.892, -0.740639, -0.671904, 78.240, -2.404817, 2705
78, generated78.png, generated79.png, 1, 152.698, 222.736, 186.359, 263.360, 170.235, 243.901, 0.638031, 0.770010, 52.757, 0.878857, 920
79, generated79.png, generated80.png, 1, 33.180, 212.991, 36.419, 275.186, 35.035, 248.604, 0.051996, 0.998647, 62.280, 1.518777, 1417
80, generated80.png, generated81.png, 1, 580.290, 347.485, 456.162, 355.504, 515.519, 351.670, -0.997920, 0.064469, 124.387, 3.077079, 2186
81, generated81.png, generated82.png, 1, 445.047, 82.250, 384.362, 110.479, 413.366, 96.988, -0.906699, 0.421777, 66.929, 2.706188, 2645
83, generated83.png, generated84.png, 1, 699.961, 332.273, 619.034, 336.639, 662.812, 334.277, -0.998548, 0.053872, 81.044, 3.087694, 975
85, generated85.png, generated86.png, 1, 210.038, 309.367, 188.999, 309.958, 199.673, 309.658, -0.999605, 0.028092, 21.048, 3.113497, 196
86, generated86.png, generated87.png, 1, 633.212, 66.108, 583.457, 54.285, 608.941, 60.341, -0.972908, -0.231191, 51.140, -2.908291, 1154
87, generated87.png, generated88.png, 1, 306.993, 153.369, 174.976, 154.759, 236.042, 154.116, -0.999945, 0.010531, 132.024, 3.131062, 2265
88, generated88.png, generated89.png, 1, 353.679, 344.482, 316.186, 324.530, 334.551, 334.303, -0.882785, -0.469777, 42.472, -2.652555, 880
89, generated89.png, generated90.png, 1, 195.042, 98.134, 161.842, 108.492, 178.115, 103.415, -0.954613, 0.297849, 34.779, 2.839154, 487
90, generated90.png, generated91.png, 1, 397.818, 272.363, 320.808, 294.327, 357.723, 283.798, -0.961653, 0.274269, 80.081, 2.863764, 828
91, generated91.png, generated92.png, 1, 526.014, 12.629, 460.808, 10.239, 494.696, 11.481, -0.999329, -0.036640, 65.249, -3.104944, 1513
92, generated92.png, generated93.png, 1, 200.036, 116.799, 151.953, 118.962, 175.388, 117.908, -0.998990, 0.044939, 48.131, 3.096639, 433
93, generated93.png, generated94.png, 1, 611.843, 200.703, 549.443, 266.323, 580.483, 233.681, -0.689103, 0.724664, 90.552, 2.331047, 2043
94, generated94.png, generated95.png, 1, 148.710, 199.455, 11.065, 221.406, 77.844, 210.756, -0.987521, 0.157485, 139.385, 2.983449, 2337
95, generated95.png, generated96.png, 1, 479.132, 273.374, 397.756, 302.139, 438.635, 287.689, -0.942827, 0.333282, 86.310, 2.801810, 1465
96, generated96.png, generated97.png, 1, 671.935, 39.315, 605.470, 25.559, 637.832, 32.257, -0.979247, -0.202671, 67.873, -2.937508, 1647
97, generated97.png, generated98.png, 1, 159.832, 215.953, 9.019, 240.116, 83.491, 228.184, -0.987407, 0.158201, 152.737, 2.982724, 1892
98, generated98.png, generated99.png, 1, 732.593, 269.491, 692.402, 258.526, 711.870, 263.838, -0.964740, -0.263204, 41.660, -2.875251, 462
99, generated99.png, generated100.png, 1, 54.335, 155.885, 21.376, 196.724, 37.791, 176.384, -0.628035, 0.778185, 52.481, 2.249822, 1647
100, generated100.png, generated101.png, 1, 498.410, 315.695, 433.696, 321.746, 465.630, 318.760, -0.995656, 0.093105, 64.997, 3.048352, 1534
101, generated101.png, generated102.png, 1, 655.888, 198.802, 601.709, 229.261, 628.807, 214.027, -0.871688, 0.490061, 62.155, 2.629433, 1202
102, generated102.png, generated103.png, 1, 8.166, 182.304, 23.125, 227.619, 16.126, 206.416, 0.313457, 0.949602, 47.720, 1.251965, 1377
103, generated103.png, generated104.png, 1, 257.918, 276.964, 243.885, 308.830, 250.712, 293.328, -0.403004, 0.915198, 34.819, 1.985593, 600
104, generated104.png, generated105.png, 1, 194.778, 10.222, 120.220, 34.670, 156.343, 22.825, -0.950222, 0.311575, 78.464, 2.824743, 2142
107, generated107.png, generated108.png, 1, 210.066, 6.517, 127.996, 7.720, 168.742, 7.123, -0.999893, 0.014650, 82.079, 3.126943, 1198
108, generated108.png, generated109.png, 1, 732.982, 332.034, 703.457, 316.151, 718.871, 324.443, -0.880656, -0.473757, 33.526, -2.648041, 318
109, generated109.png, generated110.png, 1, 13.548, 175.086, 4.758, 179.520, 8.233, 177.767, -0.892837, 0.450380, 9.845, 2.674402, 30
110, generated110.png, generated111.png, 1, 744.031, 329.767, 709.982, 329.301, 727.503, 329.541, -0.999907, -0.013659, 34.051, -3.127933, 429
111, generated111.png, generated112.png, 1, 487.895, 231.274, 448.317, 216.168, 467.753, 223.586, -0.934264, -0.356583, 42.363, -2.776985, 546
112, generated112.png, generated113.png, 1, 59.340, 152.783, 18.746, 170.415, 38.430, 161.865, -0.917213, 0.398397, 44.258, 2.731824, 926
114, generated114.png, generated115.png, 1, 431.547, 136.047, 374.266, 153.607, 406.864, 143.614, -0.956085, 0.293089, 59.912, 2.844136, 1393
116, generated116.png, generated117.png, 1, 545.139, 227.344, 508.911, 229.500, 527.547, 228.391, -0.998235, 0.059394, 36.293, 3.082164, 581
117, generated117.png, generated118.png, 1, 391.057, 138.693, 355.815, 164.129, 373.607, 151.288, -0.810867, 0.585230, 43.462, 2.516429, 931
118, generated118.png, generated119.png, 1, 470.479, 221.184, 501.065, 262.952, 485.570, 241.792, 0.590815, 0.806807, 51.769, 0.938728, 932
120, generated120.png, generated121.png, 1, 604.054, 259.418, 576.006, 263.048, 590.346, 261.192, -0.991728, 0.128355, 28.282, 3.012883, 286
121, generated121.png, generated122.png, 1, 602.507, 11.102, 553.396, 15.985, 577.156, 13.623, -0.995095, 0.098926, 49.353, 3.042505, 1277
122, generated122.png, generated123.png, 1, 351.809, 131.831, 288.914, 117.372, 320.027, 124.525, -0.974580, -0.224040, 64.535, -2.915635, 974
123, generated123.png, generated124.png, 1, 403.319, 215.831, 364.199, 238.626, 383.285, 227.504, -0.864018, 0.503460, 45.276, 2.613994, 569
124, generated124.png, generated125.png, 1, 280.903, 173.031, 223.875, 178.760, 252.683, 175.866, -0.994992, 0.099958, 57.314, 3.041467, 1263
125, generated125.png, generated126.png, 1, 510.548, 303.370, 430.684, 233.914, 473.505, 271.154, -0.754562, -0.656229, 105.841, -2.425782, 1643
126, generated126.png, generated127.png, 1, 735.626, 205.408, 665.023, 252.085, 700.989, 228.307, -0.834182, 0.551489, 84.637, 2.557445, 3113
127, generated127.png, generated128.png, 1, 271.052, 186.053, 207.968, 182.573, 239.104, 184.291, -0.998482, -0.055073, 63.180, -3.086492, 654
128, generated128.png, generated129.png, 1, 189.357, 286.445, 164.829, 314.852, 176.671, 301.136, -0.653534, 0.756897, 37.531, 2.283040, 499
130, generated130.png, generated131.png, 1, 751.959, 248.595, 704.390, 263.264, 729.819, 255.422, -0.955593, 0.294689, 49.780, 2.842463, 999
131, generated131.png, generated132.png, 1, 634.414, 121.216, 585.830, 86.443, 611.117, 104.542, -0.813181, -0.582010, 59.746, -2.520394, 843
132, generated132.png, generated133.png, 1, 319.084, 108.966, 245.940, 115.302, 279.422, 112.401, -0.996269, 0.086300, 73.418, 3.055185, 892
133, generated133.png, generated134.png, 1, 748.561, 363.761, 721.262, 348.012, 733.860, 355.280, -0.866189, -0.499716, 31.516, -2.618322, 336
136, generated136.png, generated137.png, 1, 617.224, 96.296, 561.994, 89.047, 591.124, 92.871, -0.991497, -0.130130, 55.704, -3.011093, 595
137, generated137.png, generated138.png, 1, 180.700, 39.776, 213.511, 85.352, 196.532, 61.767, 0.584246, 0.811576, 56.158, 0.946845, 1198
140, generated140.png, generated141.png, 1, 200.589, 285.804, 177.231, 313.348, 189.112, 299.338, -0.646771, 0.762684, 36.115, 2.274140, 349
141, generated141.png, generated142.png, 1, 609.455, 95.002, 580.994, 82.014, 594.846, 88.335, -0.909751, -0.415154, 31.285, -2.713481, 474
142, generated142.png, generated143.png, 1, 112.164, 15.899, 145.010, 68.994, 128.151, 41.741, 0.526100, 0.850423, 62.434, 1.016788, 1996
143, generated143.png, generated144.png, 1, 643.999, 230.075, 618.547, 253.739, 631.050, 242.114, -0.732354, 0.680924, 34.754, 2.392569, 456
144, generated144.png, generated145.png, 1, 47.116, 96.595, 38.069, 98.356, 42.000, 97.591, -0.981559, 0.191157, 9.216, 2.949252, 22
146, generated146.png, generated147.png, 1, 531.116, 120.904, 455.692, 130.610, 493.867, 125.698, -0.991821, 0.127637, 76.046, 3.013607, 1538
147, generated147.png, generated148.png, 1, 37.249, 8.813, -1.166, 66.220, 17.139, 38.865, -0.556149, 0.831083, 69.074, 2.160541, 1196
148, generated148.png, generated149.png, 1, 735.186, 321.523, 701.833, 317.324, 718.881, 319.470, -0.992167, -0.124921, 33.616, -3.016345, 470
149, generated149.png, generated150.png, 1, 153.276, 201.438, 123.450, 221.189, 138.645, 211.127, -0.833767, 0.552117, 35.774, 2.556692, 679
150, generated150.png, generated151.png, 1, 704.717, 273.077, 651.152, 289.495, 679.307, 280.865, -0.956098, 0.293048, 56.025, 2.844179, 436
151, generated151.png, generated152.png, 1, 508.656, 110.644, 516.929, 153.592, 512.858, 132.459, 0.189142, 0.981950, 43.737, 1.380508, 1221
152, generated152.png, generated153.png, 1, 183.316, 207.961, 149.676, 219.015, 166.687, 213.425, -0.950027, 0.312168, 35.409, 2.824119, 473
153, generated153.png, generated154.png, 1, 429.872, 325.985, 426.284, 356.917, 428.000, 342.123, -0.115203, 0.993342, 31.139, 1.686255, 682
155, generated155.png, generated156.png, 1, 58.049, 279.440, 35.216, 281.960, 45.916, 280.779, -0.993967, 0.109679, 22.971, 3.031693, 154
156, generated156.png, generated157.png, 1, 576.322, 124.191, 532.744, 116.438, 554.680, 120.341, -0.984539, -0.175166, 44.262, -2.965518, 657
157, generated157.png, generated158.png, 1, 369.032, 211.497, 333.792, 213.760, 350.815, 212.667, -0.997946, 0.064067, 35.312, 3.077482, 675
158, generated158.png, generated159.png, 1, 619.847, 345.205, 589.390, 322.477, 604.475, 333.734, -0.801441, -0.598074, 38.002, -2.500497, 640
159, generated159.png, generated160.png, 1, 244.711, 112.894, 227.430, 123.110, 235.351, 118.427, -0.860834, 0.508887, 20.075, 2.607702, 185
160, generated160.png, generated161.png, 1, 650.089, 326.907, 613.922, 323.959, 631.892, 325.423, -0.996695, -0.081238, 36.287, -3.060265, 489
161, generated161.png, generated162.png, 1, 574.009, 97.131, 496.968, 102.549, 536.148, 99.793, -0.997536, 0.070150, 77.231, 3.071385, 1045
162, generated162.png, generated163.png, 1, 278.442, 158.859, 272.034, 184.261, 275.136, 171.966, -0.244581, 0.969629, 26.197, 1.817884, 354
163, generated163.png, generated164.png, 1, 574.756, 213.252, 554.633, 225.391, 564.876, 219.212, -0.856267, 0.516533, 23.501, 2.598796, 283
164, generated164.png, generated165.png, 1, 293.817, 27.448, 278.740, 58.361, 286.306, 42.848, -0.438341, 0.898809, 34.394, 2.024549, 663
166, generated166.png, generated167.png, 1, 584.240, 99.782, 545.952, 92.244, 565.198, 96.033, -0.981168, -0.193156, 39.023, -2.947215, 546
167, generated167.png, generated168.png, 1, 365.089, 63.209, 310.002, 56.984, 337.617, 60.104, -0.993677, -0.112280, 55.438, -3.029075, 689
168, generated168.png, generated169.png, 1, 393.204, 252.256, 350.861, 259.146, 372.110, 255.688, -0.987018, 0.160611, 42.900, 2.980283, 401
170, generated170.png, generated171.png, 1, 302.276, 268.022, 276.199, 300.556, 289.719, 283.688, -0.625417, 0.780291, 41.695, 2.246462, 356
171, generated171.png, generated172.png, 1, 536.044, 137.243, 453.006, 140.168, 496.150, 138.648, -0.999380, 0.035213, 83.089, 3.106372, 1180
172, generated172.png, generated173.png, 1, 267.936, 13.859, 221.745, 10.403, 244.733, 12.123, -0.997212, -0.074617, 46.319, -3.066907, 1025
173, generated173.png, generated174.png, 1, 409.881, 298.846, 375.610, 312.147, 393.779, 305.095, -0.932245, 0.361827, 36.762, 2.771366, 398
174, generated174.png, generated175.png, 1, 189.500, 134.779, 180.963, 154.100, 185.064, 144.819, -0.404148, 0.914694, 21.123, 1.986843, 94
175, generated175.png, generated176.png, 1, 284.244, 268.373, 260.742, 272.551, 272.459, 270.468, -0.984562, 0.175035, 23.870, 2.965651, 314
176, generated176.png, generated177.png, 1, 669.330, 139.260, 623.987, 119.028, 646.027, 128.862, -0.913219, -0.407470, 49.652, -2.721911, 1167
178, generated178.png, generated179.png, 1, 294.062, 237.130, 303.206, 302.971, 299.144, 273.719, 0.137557, 0.990494, 66.473, 1.432802, 1267
179, generated179.png, generated180.png, 1, 382.936, 78.560, 334.986, 80.694, 357.865, 79.676, -0.999011, 0.044468, 47.997, 3.097110, 438
180, generated180.png, generated181.png, 1, 407.914, 250.799, 366.726, 268.357, 386.911, 259.753, -0.919904, 0.392144, 44.775, 2.738632, 696
181, generated181.png, generated182.png, 1, 749.629, 176.525, 662.410, 160.735, 708.023, 168.993, -0.984005, -0.178143, 88.637, -2.962494, 1429
182, generated182.png, generated183.png, 1, 411.028, 35.473, 339.922, 39.694, 375.103, 37.606, -0.998243, 0.059248, 71.231, 3.082310, 672
185, generated185.png, generated186.png, 1, 317.091, 277.824, 247.064, 285.577, 282.565, 281.646, -0.993927, 0.110040, 70.455, 3.031329, 478
186, generated186.png, generated187.png, 1, 733.063, 156.953, 637.049, 151.184, 688.995, 154.305, -0.998200, -0.059975, 96.187, -3.081581, 937
187, generated187.png, generated188.png, 1, 62.994, 79.563, -0.009, 79.317, 31.494, 79.440, -0.999992, -0.003904, 63.003, -3.137688, 816
188, generated188.png, generated189.png, 1, 723.936, 248.161, 693.020, 235.949, 708.076, 241.896, -0.930074, -0.367373, 33.241, -2.765410, 608
190, generated190.png, generated191.png, 1, 349.853, 239.441, 259.096, 263.365, 299.513, 252.711, -0.966967, 0.254901, 93.857, 2.883847, 577
191, generated191.png, generated192.png, 1, 713.996, 236.020, 684.692, 230.697, 699.041, 233.303, -0.983903, -0.178705, 29.784, -2.961923, 511
192, generated192.png, generated193.png, 1, 158.351, 93.050, 122.140, 97.219, 140.081, 95.153, -0.993436, 0.114391, 36.450, 3.026951, 847
193, generated193.png, generated194.png, 1, 212.079, 321.984, 217.288, 348.532, 214.782, 335.760, 0.192517, 0.981294, 27.054, 1.377070, 495
195, generated195.png, generated196.png, 1, 451.204, 307.552, 382.055, 333.149, 415.614, 320.726, -0.937814, 0.347139, 73.735, 2.787074, 848
196, generated196.png, generated197.png, 1, 574.479, 174.839, 540.442, 183.697, 557.577, 179.238, -0.967760, 0.251874, 35.171, 2.886976, 534
198, generated198.png, generated199.png, 1, 595.550, 164.823, 540.890, 185.713, 572.614, 173.589, -0.934106, 0.356997, 58.516, 2.776542, 542
199, generated199.png, generated200.png, 1, 697.975, 287.172, 580.901, 290.669, 637.574, 288.976, -0.999554, 0.029853, 117.127, 3.111736, 883
200, generated200.png, generated201.png, 1, 185.573, 69.923, 95.429, 83.086, 144.578, 75.909, -0.989506, 0.144491, 91.100, 2.996594, 2264
201, generated201.png, generated202.png, 1, 748.186, 0.681, 646.876, 16.187, 681.843, 10.835, -0.988489, 0.151293, 102.490, 2.989716, 1294
202, generated202.png, generated203.png, 1, 93.158, 136.923, 0.003, 134.847, 44.321, 135.834, -0.999752, -0.022280, 93.177, -3.119311, 2259
203, generated203.png, generated204.png, 1, 720.278, 357.394, 658.952, 362.416, 692.717, 359.651, -0.996664, 0.081617, 61.531, 3.059885, 381
204, generated204.png, generated205.png, 1, 638.002, 141.033, 561.913, 146.858, 598.194, 144.080, -0.997082, 0.076341, 76.313, 3.065177, 721
205, generated205.png, generated206.png, 1, 560.166, 162.226, 495.698, 148.411, 533.705, 156.556, -0.977802, -0.209531, 65.932, -2.930498, 495
206, generated206.png, generated207.png, 1, 719.752, 97.920, 622.979, 108.818, 662.395, 104.379, -0.993718, 0.111909, 97.384, 3.029449, 1438
207, generated207.png, generated208.png, 1, 77.986, 12.125, 6.972, 13.266, 42.865, 12.689, -0.999871, 0.016058, 71.023, 3.125534, 772
208, generated208.png, generated209.png, 1, 505.611, 70.413, 460.374, 51.995, 482.558, 61.027, -0.926178, -0.377087, 48.843, -2.754944, 668
209, generated209.png, generated210.png, 1, 481.685, 297.103, 418.113, 334.873, 450.728, 315.496, -0.859712, 0.510780, 73.946, 2.605501, 1028
210, generated210.png, generated211.png, 1, 656.049, 80.778, 587.074, 65.663, 619.421, 72.751, -0.976820, -0.214063, 70.612, -2.925860, 856
211, generated211.png, generated212.png, 1, 150.861, 304.633, 93.219, 292.001, 122.362, 298.388, -0.976818, -0.214070, 59.010, -2.925853, 825
212, generated212.png, generated213.png, 1, 424.518, 31.856, 385.973, 38.849, 404.188, 35.544, -0.983937, 0.178516, 39.175, 2.962115, 485
213, generated213.png, generated214.png, 1, 287.299, 50.777, 293.577, 87.415, 290.561, 69.818, 0.168882, 0.985636, 37.172, 1.401101, 472
214, generated214.png, generated215.png, 1, 650.667, 3.424, 571.810, 20.104, 613.267, 11.335, -0.978353, 0.206941, 80.601, 2.933145, 1150
215, generated215.png, generated216.png, 1, 677.019, 351.326, 594.894, 356.218, 631.039, 354.065, -0.998230, 0.059468, 82.271, 3.082090, 463
216, generated216.png, generated217.png, 1, 376.218, 122.540, 303.212, 97.471, 344.770, 111.741, -0.945795, -0.324765, 77.191, -2.810829, 1171
217, generated217.png, generated218.png, 1, 89.234, 147.874, 33.971, 154.771, 60.352, 151.479, -0.992301, 0.123848, 55.691, 3.017426, 332
218, generated218.png, generated219.png, 1, 630.728, 82.227, 577.677, 70.458, 604.611, 76.433, -0.976265, -0.216580, 54.341, -2.923283, 455
219, generated219.png, generated220.png, 1, 70.567, 147.976, -0.801, 163.257, 34.062, 155.792, -0.977837, 0.209368, 72.986, 2.930664, 713
220, generated220.png, generated221.png, 1, 375.073, 164.424, 329.868, 172.235, 354.775, 167.931, -0.985399, 0.170259, 45.875, 2.970500, 204
221, generated221.png, generated222.png, 1, 533.922, 51.226, 492.724, 36.917, 515.638, 44.876, -0.944644, -0.328096, 43.612, -2.807305, 426
222, generated222.png, generated223.png, 1, 664.016, 122.181, 619.774, 129.664, 640.824, 126.104, -0.985998, 0.166754, 44.870, 2.974056, 540
223, generated223.png, generated224.png, 1, 317.456, 172.371, 289.248, 181.747, 302.715, 177.271, -0.948949, 0.315430, 29.725, 2.820683, 144
224, generated224.png, generated225.png, 1, 248.673, 217.857, 200.208, 231.728, 226.355, 224.244, -0.961397, 0.275164, 50.410, 2.862833, 377
225, generated225.png, generated226.png, 1, 251.954, 88.127, 193.016, 66.957, 223.778, 78.006, -0.941130, -0.338044, 62.626, -2.796755, 469
226, generated226.png, generated227.png, 1, 749.837, 157.768, 703.089, 145.658, 733.332, 153.492, -0.968048, -0.250767, 48.292, -2.888120, 392
227, generated227.png, generated228.png, 1, 103.296, 131.800, 72.065, 150.111, 87.584, 141.012, -0.862660, 0.505785, 36.203, 2.611301, 507
228, generated228.png, generated229.png, 1, 595.122, 158.689, 561.752, 164.602, 577.631, 161.788, -0.984658, 0.174494, 33.890, 2.966201, 260
229, generated229.png, generated230.png, 1, 315.999, 1.692, 229.000, 1.635, 275.642, 1.666, -1.000000, -0.000656, 86.999, -3.140937, 341
230, generated230.png, generated231.png, 1, 148.981, 359.686, 103.005, 360.353, 127.728, 359.994, -0.999895, 0.014511, 45.981, 3.127081, 169
231, generated231.png, generated232.png, 1, 705.044, 146.567, 648.028, 140.731, 675.667, 143.560, -0.994802, -0.101831, 57.315, -3.039585, 159
232, generated232.png, generated233.png, 1, 56.073, 109.105, 19.742, 134.492, 35.989, 123.140, -0.819710, 0.572779, 44.323, 2.531700, 530
233, generated233.png, generated234.png, 1, 241.852, 80.976, 217.081, 66.581, 229.162, 73.601, -0.864600, -0.502461, 28.649, -2.615150, 271
234, generated234.png, generated235.png, 1, 649.390, 322.622, 609.084, 340.451, 630.380, 331.031, -0.914523, 0.404534, 44.073, 2.725123, 353
235, generated235.png, generated236.png, 1, 365.027, 71.547, 319.949, 68.842, 343.562, 70.259, -0.998204, -0.059907, 45.159, -3.081650, 201
236, generated236.png, generated237.png, 1, 347.053, 30.097, 287.964, 31.586, 316.587, 30.865, -0.999683, 0.025193, 59.107, 3.116397, 591
237, generated237.png, generated238.png, 1, 293.998, 325.978, 250.934, 329.081, 272.290, 327.542, -0.997414, 0.071864, 43.176, 3.069667, 262
238, generated238.png, generated239.png, 1, 180.033, 175.813, 144.894, 169.599, 162.484, 172.710, -0.984725, -0.174119, 35.684, -2.966581, 124
239, generated239.png, generated240.png, 1, 603.991, 126.976, 569.135, 139.379, 587.114, 132.982, -0.942133, 0.335238, 36.998, 2.799735, 273
240, generated240.png, generated241.png, 1, 655.929, 329.450, 620.993, 333.942, 636.100, 332.000, -0.991835, 0.127528, 35.224, 3.013717, 90
241, generated241.png, generated242.png, 1, 561.012, 127.206, 502.915, 130.512, 531.669, 128.876, -0.998384, 0.056829, 58.190, 3.084733, 483
242, generated242.png, generated243.png, 1, 92.401, 222.919, 88.552, 251.211, 90.147, 239.482, -0.134815, 0.990871, 28.553, 1.706023, 278
243, generated243.png, generated244.png, 1, 644.615, 67.559, 623.204, 86.234, 634.958, 75.982, -0.753596, 0.657338, 28.411, 2.424312, 167
244, generated244.png, generated245.png, 1, 427.724, 315.893, 405.104, 341.958, 416.087, 329.303, -0.655429, 0.755257, 34.512, 2.285547, 195
245, generated245.png, generated246.png, 1, 236.037, 264.900, 187.855, 263.259, 208.678, 263.968, -0.999420, -0.034039, 48.210, -3.107547, 559
246, generated246.png, generated247.png, 1, 156.600, 297.512, 114.924, 280.708, 138.575, 290.244, -0.927450, -0.373946, 44.936, -2.758332, 221
247, generated247.png, generated248.png, 1, 280.036, 287.648, 241.985, 289.734, 260.058, 288.744, -0.998500, 0.054748, 38.107, 3.086818, 156
248, generated248.png, generated249.png, 1, 408.107, 171.653, 378.092, 176.560, 392.881, 174.142, -0.986897, 0.161353, 30.414, 2.979531, 176
249, generated249.png, generated250.png, 1, 511.989, 105.948, 443.398, 120.079, 479.121, 112.720, -0.979432, 0.201774, 70.032, 2.938424, 1227
250, generated250.png, generated251.png, 1, 621.001, 351.483, 593.999, 351.536, 607.745, 351.509, -0.999998, 0.001989, 27.002, 3.139603, 55
251, generated251.png, generated252.png, 1, 128.057, 314.773, 97.001, 306.996, 112.634, 310.911, -0.970049, -0.242908, 32.015, -2.896230, 224
252, generated252.png, generated253.png, 1, 480.871, 109.565, 439.900, 121.662, 459.758, 115.799, -0.959069, 0.283173, 42.720, 2.854492, 561
253, generated253.png, generated254.png, 1, 171.209, 320.628, 142.407, 330.222, 156.981, 325.368, -0.948752, 0.316023, 30.358, 2.820058, 261
254, generated254.png, generated255.png, 1, 76.967, 283.535, 37.594, 300.032, 58.843, 291.129, -0.922319, 0.386428, 42.689, 2.744837, 217
255, generated255.png, generated256.png, 1, 133.058, 162.434, 106.005, 166.037, 119.618, 164.224, -0.991250, 0.132000, 27.292, 3.009206, 76
256, generated256.png, generated257.png, 1, 508.000, 47.016, 479.001, 46.873, 494.079, 46.947, -0.999988, -0.004957, 29.000, -3.136635, 76
257, generated257.png, generated258.png, 1, 679.344, 301.434, 643.373, 316.503, 661.164, 309.050, -0.922337, 0.386386, 39.000, 2.744882, 298
258, generated258.png, generated259.png, 1, 689.984, 332.278, 649.005, 329.907, 668.345, 331.026, -0.998329, -0.057778, 41.047, -3.083782, 116
259, generated259.png, generated260.png, 1, 677.148, 326.687, 642.265, 334.225, 658.446, 330.728, -0.977439, 0.211216, 35.689, 2.928774, 195
260, generated260.png, generated261.png, 1, 282.011, 148.215, 247.000, 149.997, 262.398, 149.214, -0.998708, 0.050824, 35.056, 3.090747, 103
261, generated261.png, generated262.png, 1, 720.009, 315.610, 694.000, 315.982, 707.403, 315.790, -0.999898, 0.014293, 26.012, 3.127299, 62
262, generated262.png, generated263.png, 1, 283.991, 2.514, 255.000, 1.987, 269.481, 2.250, -0.999835, -0.018164, 28.995, -3.123428, 104
263, generated263.png, generated264.png, 1, 613.028, 360.017, 576.994, 359.679, 594.355, 359.842, -0.999956, -0.009396, 36.036, -3.132196, 259
264, generated264.png, generated265.png, 1, 664.001, 203.004, 639.953, 208.804, 652.486, 205.781, -0.972127, 0.234454, 24.738, 2.904935, 105
265, generated265.png, generated266.png, 1, 673.116, 339.543, 650.095, 344.447, 661.645, 341.987, -0.978054, 0.208352, 23.537, 2.931703, 76
